도로명 주소,지번 주소,위도,경도,주택유형구분,세대수(객실수),건축연도
전북특별자치도 전주시 완산구 안터4길 14-17,전북특별자치도 전주시 완산구 서신동 809-9,35.82987593,127.1174476,"단독주택, 근린생활시설",3,1998-02-20
전북특별자치도 전주시 완산구 서신천변4길 4-7,전북특별자치도 전주시 완산구 서신동 848-17,35.82738568,127.114729,단독주택(5가구),5,1998-02-21
전북특별자치도 전주시 완산구 서신천변9길 3-7,전북특별자치도 전주시 완산구 서신동 826-15,35.82929607,127.1138836,단독주택(다가구:11가구),11,1998-02-25
전북특별자치도 전주시 완산구 백마산길 78,전북특별자치도 전주시 완산구 효자동3가 1336,35.81816174,127.0863873,다가구단독주택(17가구),17,1998-02-26
전북특별자치도 전주시 완산구 백마산길 76,전북특별자치도 전주시 완산구 효자동3가 1336-1,35.81797955,127.0864491,다가구단독주택(18가구),18,1998-02-26
전북특별자치도 전주시 덕진구 조경단로 3-4,전북특별자치도 전주시 덕진구 금암동 522-42,35.83554317,127.1359635,"단독주택, 근린생활시설",11,1998-02-27
전북특별자치도 전주시 덕진구 사평4길 19,전북특별자치도 전주시 덕진구 덕진동1가 1360-16,35.84363425,127.1216339,단독주택(11가구),11,1998-02-27
전북특별자치도 전주시 완산구 서신천변9길 4,전북특별자치도 전주시 완산구 서신동 817-9,35.82986428,127.1139227,"근린생활시설, 주택",3,1998-02-27
전북특별자치도 전주시 완산구 중산10길 7,전북특별자치도 전주시 완산구 중화산동2가 594-11,35.8187931,127.1208618,"근린생활시설, 단독주택",3,1998-02-27
전북특별자치도 전주시 완산구 황학6길 7,전북특별자치도 전주시 완산구 동서학동 849-40,35.80817999,127.1602817,단독주택(12가구),12,1998-02-28
전북특별자치도 전주시 완산구 서신천변로 4-3,전북특별자치도 전주시 완산구 서신동 854-15,35.8258104,127.114603,"근린생활시설, 단독주택",2,1998-03-05
전북특별자치도 전주시 완산구 서신천변로 24,전북특별자치도 전주시 완산구 서신동 847-19,35.82740832,127.1143332,단독주택,3,1998-03-07
전북특별자치도 전주시 완산구 메너머3길 17-9,전북특별자치도 전주시 완산구 중화산동2가 694-14,35.82342772,127.1208797,"근린생활시설, 단독주택",3,1998-03-11
전북특별자치도 전주시 완산구 용리로 57-8,전북특별자치도 전주시 완산구 효자동1가 668-8,35.79905388,127.116062,"근린생활시설, 다가구주택",3,1998-03-13
전북특별자치도 전주시 완산구 서신천변4길 4-5,전북특별자치도 전주시 완산구 서신동 848-18,35.82750915,127.1147316,단독주택(5가구),5,1998-03-16
전북특별자치도 전주시 완산구 감나무3길 5,전북특별자치도 전주시 완산구 서신동 776-1,35.83061943,127.1221904,"제1종근린생활시설, 단독주택",3,1998-03-19
전북특별자치도 전주시 완산구 서신천변3길 10,전북특별자치도 전주시 완산구 서신동 841-14,35.82796851,127.1132212,근린생활시설 및 단독주택(5),5,1998-03-19
전북특별자치도 전주시 완산구 효자천변1길 30-11,전북특별자치도 전주시 완산구 효자동1가 664-9,35.79959058,127.1144685,"주택, 근린생활시설",3,1998-03-23
전북특별자치도 전주시 완산구 서신천변8길 3-5,전북특별자치도 전주시 완산구 서신동 827-6,35.82904492,127.1145096,"단독주택(9가구), 2종근린생활시설",9,1998-03-25
전북특별자치도 전주시 덕진구 삼송3길 9-2,전북특별자치도 전주시 덕진구 금암동 626-28,35.84246653,127.1350096,단독주택(5가구),5,1998-03-26
전북특별자치도 전주시 완산구 중산5길 8-9,전북특별자치도 전주시 완산구 중화산동2가 626-14,35.81539445,127.1212987,단독주택,3,1998-03-30
전북특별자치도 전주시 완산구 서신천변4길 8-7,전북특별자치도 전주시 완산구 서신동 849-17,35.82740783,127.1151297,단독주택(5),5,1998-04-01
전북특별자치도 전주시 완산구 서신천변8길 7-4,전북특별자치도 전주시 완산구 서신동 829-12,35.82891976,127.1151453,단독주택(10가구),10,1998-04-02
전북특별자치도 전주시 완산구 서신천변2길 3,전북특별자치도 전주시 완산구 서신동 847-11,35.82659289,127.1144883,제1종 근린생활시설 및 단독주택(3가구),3,1998-04-02
전북특별자치도 전주시 덕진구 반태산1길 85-3,전북특별자치도 전주시 덕진구 인후동1가 701-4,35.83068661,127.1503049,단독주택(3가구),3,1998-04-03
전북특별자치도 전주시 완산구 서신천변2길 7-8,전북특별자치도 전주시 완산구 서신동 849-14,35.82706301,127.115127,단독주택(5),5,1998-04-06
전북특별자치도 전주시 완산구 서신천변1길 8-4,전북특별자치도 전주시 완산구 서신동 846-14,35.82679356,127.1138632,주택,5,1998-04-07
전북특별자치도 전주시 덕진구 안골2길 19,전북특별자치도 전주시 덕진구 인후동1가 760-6,35.83951704,127.1576926,단독주택,3,1998-04-08
전북특별자치도 전주시 완산구 서학로 39-4,전북특별자치도 전주시 완산구 동서학동 97-2,35.8098278,127.1541147,단독주택(다가구17세대),17,1998-04-16
전북특별자치도 전주시 완산구 백마산길 50-2,전북특별자치도 전주시 완산구 효자동3가 1297-1,35.81668866,127.0880808,단독주택,12,1998-04-17
전북특별자치도 전주시 완산구 서신천변4길 4-8,전북특별자치도 전주시 완산구 서신동 847-4,35.82740248,127.1145007,단독주택(5),5,1998-04-18
전북특별자치도 전주시 완산구 서신천변4길 4-10,전북특별자치도 전주시 완산구 서신동 847-5,35.8272918,127.1145029,단독주택(5),5,1998-04-20
전북특별자치도 전주시 덕진구 안골4길 20-1,전북특별자치도 전주시 덕진구 인후동1가 752-23,35.84163378,127.1571015,단독주택,3,1998-05-01
전북특별자치도 전주시 덕진구 안골4길 20-5,전북특별자치도 전주시 덕진구 인후동1가 752-25,35.84148617,127.1571626,단독주택,3,1998-05-01
전북특별자치도 전주시 완산구 서신천변10길 8-7,전북특별자치도 전주시 완산구 서신동 829-14,35.82916599,127.1151418,단독주택(다가구),3,1998-05-04
전북특별자치도 전주시 덕진구 석소4길 5-5,전북특별자치도 전주시 덕진구 우아동2가 885-3,35.83374038,127.1712331,단독주택,5,1998-05-07
전북특별자치도 전주시 완산구 중산7길 15-7,전북특별자치도 전주시 완산구 중화산동2가 612-7,35.81712949,127.1187534,단독주택,5,1998-05-14
전북특별자치도 전주시 덕진구 안골4길 20-3,전북특별자치도 전주시 덕진구 인후동1가 752-24,35.84165621,127.1572469,단독주택,3,1998-05-18
전북특별자치도 전주시 덕진구 안골3길 19-18,전북특별자치도 전주시 덕진구 인후동1가 752-26,35.84150617,127.1573047,단독주택,3,1998-05-18
전북특별자치도 전주시 완산구 서신천변8길 8,전북특별자치도 전주시 완산구 서신동 830-4,35.82847956,127.1148948,"근린생활시설, 단독주택",4,1998-05-22
전북특별자치도 전주시 덕진구 모래내8길 24,전북특별자치도 전주시 덕진구 금암동 127-15,35.83503803,127.1430918,단독주택(4가구),4,1998-06-05
전북특별자치도 전주시 덕진구 반촌로 21-1,전북특별자치도 전주시 덕진구 진북동 322-2,35.82902559,127.1459893,"근린생활시설, 단독주택(3가구)",3,1998-06-10
전북특별자치도 전주시 완산구 서신천변2길 3-4,전북특별자치도 전주시 완산구 서신동 848-12,35.82677805,127.1147268,다가구주택,6,1998-06-12
전북특별자치도 전주시 완산구 서신천변4길 10,전북특별자치도 전주시 완산구 서신동 849,35.82777888,127.1151261,"근린생활시설, 단독주택",5,1998-06-12
전북특별자치도 전주시 완산구 서신천변10길 8-8,전북특별자치도 전주시 완산구 서신동 828-5,35.8291681,127.1149126,주택,8,1998-06-15
전북특별자치도 전주시 완산구 서신천변9길 3-9,전북특별자치도 전주시 완산구 서신동 826-14,35.82917305,127.1138829,단독주택(다가구:11가구),11,1998-06-17
전북특별자치도 전주시 완산구 안터6길 33,전북특별자치도 전주시 완산구 서신동 806-12,35.83046573,127.1169726,"근린생활시설, 다가구주택",3,1998-06-20
전북특별자치도 전주시 완산구 서신천변4길 8-6,전북특별자치도 전주시 완산구 서신동 848-3,35.82751034,127.1148979,다가구 주택,5,1998-06-23
전북특별자치도 전주시 완산구 안행7길 13,전북특별자치도 전주시 완산구 효자동1가 686-2,35.80291082,127.1335304,"근생, 단독주택",3,1998-06-23
전북특별자치도 전주시 완산구 전라감영1길 14-8,전북특별자치도 전주시 완산구 다가동1가 66-1,35.81535967,127.140877,"근린생활, 주택(12가구)",12,1998-06-24
전북특별자치도 전주시 완산구 메너머1길 28,전북특별자치도 전주시 완산구 중화산동2가 708-7,35.82106201,127.1197918,"제1종 근린생활시설, 주택",5,1998-06-26
전북특별자치도 전주시 완산구 경기전길 126,전북특별자치도 전주시 완산구 교동 266-3,35.81380377,127.151016,"제1종근린생활시설, 단독주택",14,1998-06-29
전북특별자치도 전주시 완산구 중산5길 12-23,전북특별자치도 전주시 완산구 중화산동2가 633-7,35.8149718,127.121702,단독주택(13가구),13,1998-07-01
전북특별자치도 전주시 완산구 중산1길 13,전북특별자치도 전주시 완산구 중화산동2가 636-6,35.81435606,127.1190019,"근린생활시설, 단독주택",4,1998-07-02
전북특별자치도 전주시 완산구 서신천변10길 8-1,전북특별자치도 전주시 완산구 서신동 829-17,35.82953199,127.1151424,단독주택(10가구),10,1998-07-13
전북특별자치도 전주시 완산구 전룡2길 3-6,전북특별자치도 전주시 완산구 서신동 858-5,35.82576058,127.1169179,"근린생활시설, 단독주택",3,1998-07-13
전북특별자치도 전주시 완산구 서신천변8길 3-3,전북특별자치도 전주시 완산구 서신동 827-7,35.8289228,127.1145089,주택,5,1998-07-15
전북특별자치도 전주시 완산구 따박골9길 7,전북특별자치도 전주시 완산구 서완산동2가 343-31,35.80823154,127.1315374,단독주택(13가구),13,1998-07-18
전북특별자치도 전주시 완산구 인정1길 11-4,전북특별자치도 전주시 완산구 중화산동2가 581-8,35.81988663,127.1215383,단독주택(다가구주택:3가구),3,1998-07-21
전북특별자치도 전주시 덕진구 백동1길 28-17,전북특별자치도 전주시 덕진구 인후동2가 1563-12,35.84805904,127.1471882,다가구주택(4가구),12,1998-07-22
전북특별자치도 전주시 완산구 감나무4길 6,전북특별자치도 전주시 완산구 서신동 782-3,35.83166175,127.1220919,"근린생활시설, 다가구주택",4,1998-07-30
전북특별자치도 전주시 완산구 꽃밭정5길 5-2,전북특별자치도 전주시 완산구 평화동1가 583-3,35.79750474,127.1362129,"근린생활시설, 단독다가구주택(2가구)",2,1998-08-03
전북특별자치도 전주시 덕진구 반태산1길 83,전북특별자치도 전주시 덕진구 인후동1가 701,35.83056272,127.150274,주택,4,1998-08-07
전북특별자치도 전주시 완산구 서신천변로 57,전북특별자치도 전주시 완산구 서신동 802-9,35.83066221,127.1140605,"근린생활시설, 주택",3,1998-08-07
전북특별자치도 전주시 완산구 효자천변1길 32-8,전북특별자치도 전주시 완산구 효자동1가 664-4,35.799903,127.1146062,"제1종근린생활시설, 주택",4,1998-08-11
전북특별자치도 전주시 덕진구 한배미2길 13,전북특별자치도 전주시 덕진구 인후동1가 930-8,35.82517915,127.1650402,단독주택(2가구),2,1998-08-12
전북특별자치도 전주시 덕진구 매봉6길 10-9,전북특별자치도 전주시 덕진구 금암동 1587-81,35.84123952,127.1395414,단독주택(19가구),19,1998-08-20
전북특별자치도 전주시 완산구 외칠봉1길 23-5,전북특별자치도 전주시 완산구 효자동1가 698-4,35.80309451,127.13712,"다가구주택, 2종근린생활시설",12,1998-08-20
전북특별자치도 전주시 덕진구 아중중앙로 23-9,전북특별자치도 전주시 덕진구 우아동2가 908-2,35.82988597,127.1709788,다가구주택(3가구),3,1998-08-21
전북특별자치도 전주시 덕진구 삼송3길 17,전북특별자치도 전주시 덕진구 금암동 629-3,35.84292847,127.1356909,단독주택(10가구),10,1998-09-01
전북특별자치도 전주시 완산구 서신천변4길 8-9,전북특별자치도 전주시 완산구 서신동 849-16,35.82729337,127.1151287,단독주택(5),5,1998-09-01
전북특별자치도 전주시 완산구 서신천변8길 3-6,전북특별자치도 전주시 완산구 서신동 828-13,35.8290356,127.1147404,단독주택(다가구),5,1998-09-03
전북특별자치도 전주시 완산구 서신천변2길 3-7,전북특별자치도 전주시 완산구 서신동 847-7,35.82705415,127.114497,단독주택(5),5,1998-09-12
전북특별자치도 전주시 완산구 새터로 51-13,전북특별자치도 전주시 완산구 서신동 931-2,35.83650143,127.1119882,"단독주택,근린생활시설",4,1998-09-18
전북특별자치도 전주시 완산구 전룡3길 8-2,전북특별자치도 전주시 완산구 서신동 888-1,35.82588861,127.1184346,주택,5,1998-09-21
